app_id,application_date,applicant_age,annual_income,employment_length_raw,home_ownership,verification_status,loan_amount,term_months,interest_rate,purpose,grade,sub_grade,fico_score_proxy,open_credit_lines,total_credit_lines,revolving_balance,revolving_utilization_raw,delinq_2yrs,months_since_last_delinq,inquiries_last_6mo,public_records,monthly_debt_payments,loan_status,emp_length_years,revol_util_clean,monthly_income,dti_engineering,dti_engineered,bureau_num_accounts,bureau_active_accounts,bureau_total_credit_limit,bureau_total_current_balance,bureau_max_months_past_due,bureau_avg_account_age,target
APP209294,2022-11-06,46,93900.0,8 years,MORTGAGE,Verified,23400.0,36,10.46,credit_card,B,B2,671.0,10,12.0,6446.31,84.4,0,,0,0,2137.3,Fully Paid,8.0,84.4,7825.0,0.27313738015678757,0.27313738015678757,1.0,1.0,9820.93,4866.68,0.0,22.0,0
APP209295,11/10/2021,33,47200.0,5 years,RENT,Not Verified,25500.0,36,7.08,major_purchase,A,A3,720.0,5,9.0,570.19,84.6,0,,2,0,1011.14,Fully Paid,5.0,84.6,3933.3333333333335,0.2570694914600671,0.2570694914600671,4.0,3.0,13488.259999999998,3949.0699999999997,0.0,22.25,0
APP209296,2022-05-19,46,37200.0,,OTHER,Verified,1000.0,36,19.34,debt_consolidation,D,D4,711.0,12,13.0,5054.95,103.5%,0,59.0,0,0,1305.79,Fully Paid,,103.5,3100.0,0.421222580509283,0.421222580509283,1.0,1.0,946.47,484.9,0.0,130.0,0
APP209299,04/26/2021,49,103600.0,1 year,OWN,Not Verified,7900.0,60,14.79,home_improvement,B,B5,667.0,7,15.0,16615.62,78.6,0,67.0,0,0,730.68,Fully Paid,1.0,78.6,8633.333333333334,0.08463474902494576,0.08463474902494576,5.0,5.0,21417.15,9670.89,0.0,81.6,0
APP209300,2023-04-17,35,60900.0,10+ years,MORTGAGE,Source Verified,1000.0,36,12.08,home_improvement,C,C3,622.0,10,14.0,34310.37,2.2,1,,0,0,1261.11,Fully Paid,10.0,2.2,5075.0,0.2484945812318237,0.2484945812318237,4.0,3.0,26613.28,12899.22,5.0,98.75,0
APP209301,2023-05-30,38,57300.0,,MORTGAGE,Verified,16700.0,36,11.26,moving,B,B2,623.0,5,6.0,16888.81,56.9,0,63.0,2,0,748.16,Fully Paid,,56.9,4775.0,0.15668272248027584,0.15668272248027584,0.0,0.0,0.0,0.0,0.0,0.0,0
APP209302,2021-10-05,49,52100.0,4 years,OWN,Source Verified,2900.0,60,12.02,credit_card,B,B2,667.0,8,12.0,13046.2,73.4,0,,0,0,1232.57,Fully Paid,4.0,73.4,4341.666666666667,0.28389328208432396,0.28389328208432396,6.0,6.0,78809.5,47893.22,5.0,78.5,0
APP209303,2024-02-28,53,82100.0,3 years,OWN,Source Verified,20200.0,36,14.79,moving,C,C3,717.0,5,7.0,1842.99,0.783,0,,0,0,1726.71,Fully Paid,3.0,0.783,6841.666666666667,0.25238148595580295,0.25238148595580295,3.0,3.0,27879.01,16666.9,0.0,92.33333333333333,0
APP209304,2022-01-02,41,104100.0,4 years,RENT,Source Verified,13900.0,36,18.05,car,E,E2,698.0,10,15.0,9176.24,72.5%,0,13.0,0,0,1898.54,Fully Paid,4.0,72.5,8675.0,0.21885187317361937,0.21885187317361937,5.0,4.0,40232.2,14880.67,0.0,102.6,0
APP209305,2023-06-24,54,20900.0,4 years,RENT,Verified,6200.0,36,17.71,small_business,D,D3,649.0,8,11.0,2837.24,99.5,1,,1,0,500.58,Fully Paid,4.0,99.5,1741.6666666666667,0.287414353901963,0.287414353901963,3.0,2.0,11549.04,6315.13,7.0,105.33333333333333,0
APP209306,2024-09-12,57,80400.0,2 years,MORTGAGE,Not Verified,6700.0,36,6.37,small_business,A,A3,705.0,15,20.0,4930.73,0.269,1,,0,0,2499.01,Fully Paid,2.0,0.269,6700.0,0.37298656710850947,0.37298656710850947,4.0,2.0,10187.16,5290.41,2.0,68.25,0
APP209307,2024-02-22,32,46800.0,7 years,MORTGAGE,Verified,1000.0,36,17.69,debt_consolidation,D,D4,672.0,12,14.0,2086.85,0.232,0,,2,1,643.17,Fully Paid,7.0,0.232,3900.0,0.16491538457309862,0.16491538457309862,3.0,2.0,13852.13,7674.16,0.0,76.66666666666667,0
APP209308,2021-03-01,32,43600.0,,MORTGAGE,Source Verified,22400.0,60,12.05,car,B,B5,616.0,7,12.0,11845.87,51.5%,1,,1,0,1249.07,Fully Paid,,51.5,3633.3333333333335,0.34378073385033553,0.34378073385033553,3.0,3.0,4621.49,1763.58,0.0,112.66666666666667,0
APP209309,2023-01-12,21,84300.0,6 years,MORTGAGE,Not Verified,20900.0,60,12.58,debt_consolidation,C,C1,685.0,11,14.0,8523.31,104.1%,2,52.0,2,0,2130.49,Fully Paid,6.0,104.1,7025.0,0.30327259782159816,0.30327259782159816,2.0,1.0,744.28,152.42000000000002,0.0,80.5,0
APP209310,03/20/2024,34,58500.0,< 1 year,RENT,Not Verified,14400.0,60,23.11,debt_consolidation,F,F5,622.0,10,14.0,20802.74,16.2%,1,,0,0,1824.2,Fully Paid,0.5,16.2,4875.0,0.37419487171811383,0.37419487171811383,4.0,4.0,20681.920000000002,5257.129999999999,0.0,80.5,0
APP209311,08/30/2022,46,40400.0,5 years,MORTGAGE,Not Verified,9800.0,60,12.06,credit_card,B,B5,652.0,3,10.0,43402.32,86.9,0,,0,0,346.04,Fully Paid,5.0,86.9,3366.6666666666665,0.10278415838531164,0.10278415838531164,2.0,2.0,12979.3,4389.53,0.0,93.0,0
APP209312,10/22/2021,31,29800.0,,OWN,Not Verified,19500.0,36,9.62,debt_consolidation,B,B1,657.0,9,10.0,25876.22,25.7,0,,0,0,600.31,Fully Paid,,25.7,2483.3333333333335,0.24173557037245544,0.24173557037245544,0.0,0.0,0.0,0.0,0.0,0.0,0
APP209315,06/07/2021,29,68600.0,,MORTGAGE,Not Verified,14000.0,36,13.63,car,B,B5,692.0,10,16.0,825.27,53.7%,0,,1,0,1610.3,Fully Paid,,53.7,5716.666666666667,0.28168513114606086,0.28168513114606086,2.0,2.0,9939.470000000001,2495.1800000000003,0.0,45.5,0
APP209316,11/05/2024,29,66000.0,,RENT,Not Verified,19900.0,36,21.96,medical,F,F4,573.0,13,18.0,48.62,81.0%,1,,2,0,2157.04,Charged Off,,81.0,5500.0,0.39218909083778375,0.39218909083778375,5.0,3.0,27737.370000000003,6579.179999999999,9.0,56.0,1
APP209317,2024-03-20,43,123200.0,< 1 year,MORTGAGE,Verified,19200.0,36,14.11,credit_card,C,C3,612.0,7,11.0,44276.8,40.0,0,,2,0,2685.17,Fully Paid,0.5,40.0,10266.666666666666,0.26154253244205755,0.26154253244205755,4.0,4.0,44977.08,18763.11,9.0,104.75,0
APP209318,2021-12-17,41,23600.0,10+ years,MORTGAGE,Source Verified,11000.0,60,10.17,debt_consolidation,B,B4,682.0,8,9.0,10830.11,111.1,1,,0,0,425.93,Fully Paid,10.0,111.1,1966.6666666666667,0.21657457616106376,0.21657457616106376,2.0,1.0,4074.35,1745.76,0.0,142.0,0
APP209320,2023-09-17,40,28900.0,8 years,MORTGAGE,Not Verified,22400.0,36,12.72,debt_consolidation,B,B2,691.0,9,14.0,14115.95,,0,,1,0,761.74,Fully Paid,8.0,,2408.3333333333335,0.3162934254742034,0.3162934254742034,3.0,2.0,31530.530000000002,16139.0,0.0,99.0,0
APP209321,03/02/2024,21,58600.0,10+ years,MORTGAGE,Source Verified,15500.0,36,22.83,small_business,E,E5,636.0,7,8.0,11156.05,29.1%,0,,1,0,1097.14,Fully Paid,10.0,29.1,4883.333333333333,0.22467030712122793,0.22467030712122793,5.0,4.0,26588.879999999997,14224.410000000002,1.0,86.2,0
APP209322,2022-09-27,35,53600.0,1 year,MORTGAGE,Source Verified,15900.0,36,18.78,medical,E,E2,636.0,10,15.0,649.69,22.3%,0,45.0,1,0,1087.78,Fully Paid,1.0,22.3,4466.666666666667,0.24353283576637322,0.24353283576637322,3.0,1.0,32062.510000000002,11881.25,0.0,125.66666666666667,0
APP209323,2024-10-04,42,77000.0,7 years,OWN,Not Verified,10700.0,36,21.01,medical,E,E4,684.0,3,6.0,109.5,84.7,0,,2,0,1078.68,Fully Paid,7.0,84.7,6416.666666666667,0.1681059739997757,0.1681059739997757,1.0,1.0,14171.76,14492.63,0.0,20.0,0
APP209325,2023-01-31,21,41500.0,9 years,MORTGAGE,Not Verified,3200.0,60,18.12,car,D,D5,671.0,6,11.0,560.86,,1,,1,1,1080.79,Fully Paid,9.0,,3458.3333333333335,0.3125175902710792,0.3125175902710792,1.0,1.0,2218.93,932.51,2.0,65.0,0
APP209326,08/19/2021,46,64100.0,9 years,RENT,Not Verified,18300.0,60,7.24,home_improvement,A,A4,695.0,9,13.0,10117.84,74.1,0,,1,0,1469.66,Fully Paid,9.0,74.1,5341.666666666667,0.2751313572027835,0.2751313572027835,3.0,3.0,10800.66,2450.89,0.0,102.33333333333333,0
APP209327,2024-01-12,57,,9 years,OWN,Not Verified,25100.0,60,10.28,debt_consolidation,B,B1,700.0,8,9.0,2207.43,24.4%,0,,0,0,725.9,Fully Paid,9.0,24.4,,,,5.0,5.0,31842.26,11308.400000000001,0.0,77.0,0
APP209328,2021-08-03,26,92500.0,3 years,MORTGAGE,Verified,1000.0,36,10.55,car,B,B1,656.0,10,14.0,5070.75,61.5,0,,0,0,2188.91,Fully Paid,3.0,61.5,7708.333333333333,0.28396670266586377,0.28396670266586377,4.0,3.0,43338.4,20054.19,2.0,57.75,0
APP209329,08/03/2023,62,40500.0,< 1 year,MORTGAGE,Source Verified,9300.0,36,7.3,other,A,A3,710.0,10,13.0,6359.74,85.6,0,,0,0,943.05,Fully Paid,0.5,85.6,3375.0,0.27942222213943047,0.27942222213943047,2.0,1.0,32017.559999999998,25558.98,3.0,131.0,0
APP209330,06/29/2024,48,80000.0,7 years,MORTGAGE,Not Verified,2800.0,60,14.03,debt_consolidation,C,C1,681.0,6,8.0,5938.7,,1,25.0,0,0,1449.34,Fully Paid,7.0,,6666.666666666667,0.21740099996738982,0.21740099996738982,1.0,0.0,3108.48,1405.19,10.0,124.0,0
APP209331,2023-05-10,46,110200.0,8 years,RENT,Source Verified,28000.0,36,12.4,debt_consolidation,B,B5,653.0,5,7.0,30894.77,66.4%,1,,2,0,1674.32,Fully Paid,8.0,66.4,9183.333333333334,0.1823215970763352,0.1823215970763352,3.0,2.0,4289.12,1186.2399999999998,0.0,112.33333333333333,0
APP209332,2024-01-29,25,105400.0,6 years,RENT,Verified,18100.0,36,10.79,credit_card,B,B1,683.0,11,14.0,28357.63,98.1%,0,,2,0,877.93,Fully Paid,6.0,98.1,8783.333333333334,0.0999540796850147,0.0999540796850147,3.0,2.0,35700.68,14072.18,5.0,87.33333333333333,0
APP209333,2023-10-30,33,29500.0,6 years,MORTGAGE,Verified,16600.0,36,7.25,debt_consolidation,A,A1,646.0,5,11.0,2058.17,7.3,0,,2,0,945.05,Fully Paid,6.0,7.3,2458.3333333333335,0.3844271184876906,0.3844271184876906,4.0,4.0,34101.59,12604.05,0.0,29.5,0
APP209334,2023-06-15,40,94700.0,4 years,RENT,Source Verified,15200.0,60,25.38,debt_consolidation,G,G1,679.0,10,14.0,21813.38,59.2%,0,,1,1,1140.61,Fully Paid,4.0,59.2,7891.666666666667,0.14453347411051315,0.14453347411051315,5.0,4.0,32878.98,13258.06,6.0,101.6,0
APP209335,2022-11-14,32,69200.0,,RENT,Not Verified,1000.0,36,8.68,debt_consolidation,B,B4,684.0,10,14.0,8185.04,69.9,2,,0,0,1231.53,Fully Paid,,69.9,5766.666666666667,0.21356011556990284,0.21356011556990284,4.0,4.0,51837.3,16684.28,0.0,80.25,0
APP209336,10/22/2021,25,62300.0,10+ years,OWN,Source Verified,1500.0,36,16.06,debt_consolidation,C,C5,694.0,6,10.0,2172.91,22.2,0,,4,0,1906.82,Fully Paid,10.0,22.2,5191.666666666667,0.3672847511331072,0.3672847511331072,0.0,0.0,0.0,0.0,0.0,0.0,0
APP209339,2021-03-07,52,124900.0,10+ years,OTHER,Not Verified,10800.0,60,11.15,small_business,B,B1,668.0,15,20.0,9009.28,54.9,1,,1,0,2773.85,Fully Paid,10.0,54.9,10408.333333333334,0.26650280221618866,0.26650280221618866,2.0,2.0,10566.470000000001,6339.16,0.0,111.0,0
APP209340,2021-03-27,61,22000.0,10+ years,OWN,Source Verified,8100.0,36,15.45,debt_consolidation,D,D2,616.0,6,8.0,6987.05,0.923,0,37.0,1,0,68.95,Fully Paid,10.0,0.923,1833.3333333333333,0.03760909088857686,0.03760909088857686,7.0,5.0,27181.86,14285.58,8.0,57.42857142857143,0
APP209341,03/14/2021,31,38900.0,< 1 year,MORTGAGE,Not Verified,12300.0,36,22.07,debt_consolidation,E,E4,622.0,10,16.0,8037.54,40.5,2,,2,0,587.22,Charged Off,0.5,40.5,3241.6666666666665,0.18114755778473599,0.18114755778473599,3.0,3.0,33504.15,4531.88,1.0,87.0,1
APP209342,2022-10-27,46,30200.0,5 years,OWN,Not Verified,21700.0,36,12.03,debt_consolidation,B,B1,665.0,13,15.0,33031.37,85.9,0,48.0,0,0,230.24,Fully Paid,5.0,85.9,2516.6666666666665,0.09148609267887971,0.09148609267887971,2.0,1.0,23484.23,12305.53,0.0,98.0,0
APP209343,06/24/2022,44,43100.0,3 years,MORTGAGE,Source Verified,19700.0,60,9.64,credit_card,B,B3,731.0,9,13.0,13425.03,35.5,1,,2,1,1334.86,Fully Paid,3.0,35.5,3591.6666666666665,0.3716547562770335,0.3716547562770335,4.0,3.0,16050.43,4720.7699999999995,0.0,68.0,0
APP209344,2022-08-11,40,84500.0,10+ years,MORTGAGE,Verified,24900.0,36,23.15,moving,F,F4,629.0,5,10.0,3508.82,,1,,4,1,905.77,Charged Off,10.0,,7041.666666666667,0.12863005915333062,0.12863005915333062,4.0,4.0,48906.94,20631.72,11.0,78.0,1
APP209345,2022-03-17,49,23000.0,< 1 year,OWN,Verified,4300.0,36,17.3,home_improvement,D,D5,604.0,5,9.0,17773.36,86.7,1,,2,0,542.97,Charged Off,0.5,86.7,1916.6666666666667,0.2832886955043711,0.2832886955043711,4.0,3.0,19574.58,6890.83,0.0,23.0,1
APP209347,2024-05-22,49,151200.0,4 years,RENT,Not Verified,15700.0,36,7.48,debt_consolidation,A,A3,681.0,8,14.0,3243.93,0.62,0,,0,0,2990.96,Fully Paid,4.0,0.62,12600.0,0.23737777775893826,0.23737777775893826,3.0,3.0,60166.28999999999,14609.21,0.0,124.66666666666667,0
APP209348,2021-06-24,49,24100.0,< 1 year,RENT,Source Verified,16200.0,60,16.31,major_purchase,C,C4,666.0,8,13.0,278.45,,0,,1,1,538.94,Fully Paid,0.5,,2008.3333333333333,0.2683518670862978,0.2683518670862978,3.0,3.0,21457.04,7033.620000000001,5.0,67.0,0
APP209349,2022-11-25,40,51100.0,7 years,RENT,Verified,11400.0,36,21.12,car,E,E5,699.0,7,13.0,4491.67,46.4%,0,,1,0,576.3,Fully Paid,7.0,46.4,4258.333333333333,0.1353346379329938,0.1353346379329938,3.0,3.0,16916.7,7328.23,0.0,47.333333333333336,0
APP209350,07/31/2021,44,53700.0,4 years,MORTGAGE,Not Verified,15600.0,36,12.3,debt_consolidation,C,C3,654.0,7,11.0,240.52,36.8,0,45.0,0,0,414.23,Fully Paid,4.0,36.8,4475.0,0.09256536310780662,0.09256536310780662,9.0,7.0,89895.06,48508.57,11.0,57.22222222222222,0
APP209351,01/06/2022,38,119100.0,,MORTGAGE,Verified,15600.0,36,24.56,debt_consolidation,F,F5,611.0,7,11.0,3520.88,56.4%,2,26.0,3,1,2085.28,Charged Off,,56.4,9925.0,0.21010377831636234,0.21010377831636234,0.0,0.0,0.0,0.0,0.0,0.0,1
APP209353,08/02/2024,21,97700.0,5 years,RENT,Not Verified,30400.0,36,20.27,debt_consolidation,E,E5,617.0,10,16.0,1663.33,19.4%,0,,2,1,941.12,Fully Paid,5.0,19.4,8141.666666666667,0.11559303990391896,0.11559303990391896,8.0,7.0,47286.79,18606.09,2.0,112.5,0
APP209354,2021-01-09,37,60100.0,8 years,MORTGAGE,Source Verified,7800.0,36,13.95,debt_consolidation,B,B4,691.0,10,14.0,7762.91,50.4,1,,0,0,1458.64,Fully Paid,8.0,50.4,5008.333333333333,0.2912425956157253,0.2912425956157253,3.0,2.0,18462.34,6895.82,11.0,88.33333333333333,0
APP209355,2024-06-23,43,20300.0,4 years,MORTGAGE,Source Verified,6100.0,36,18.31,home_improvement,D,D5,719.0,8,11.0,14660.22,38.9%,1,,0,0,453.05,Fully Paid,4.0,38.9,1691.6666666666667,0.2678128077234604,0.2678128077234604,2.0,2.0,4577.61,2111.7000000000003,0.0,134.0,0
APP209356,04/26/2021,36,46900.0,10+ years,OWN,Not Verified,15900.0,36,10.23,home_improvement,B,B5,651.0,9,14.0,3150.84,38.6%,1,,0,0,354.77,Fully Paid,10.0,38.6,3908.3333333333335,0.09077270786590037,0.09077270786590037,2.0,1.0,8701.58,3822.81,0.0,75.5,0
APP209357,2023-09-09,36,59100.0,< 1 year,MORTGAGE,Verified,7800.0,36,14.36,credit_card,B,B4,643.0,6,10.0,98.81,112.8,0,,0,0,1715.8,Fully Paid,0.5,112.8,4925.0,0.34838578673129217,0.34838578673129217,1.0,1.0,3318.19,1008.56,1.0,70.0,0
APP209358,2022-12-06,21,76700.0,8 years,RENT,Not Verified,4900.0,36,14.94,debt_consolidation,C,C1,701.0,12,19.0,12012.92,87.1,0,,0,0,1706.28,Fully Paid,8.0,87.1,6391.666666666667,0.26695384611208023,0.26695384611208023,4.0,4.0,36363.119999999995,17543.28,0.0,83.0,0
APP209359,2021-06-08,21,28400.0,9 years,MORTGAGE,Not Verified,16600.0,60,17.95,debt_consolidation,D,D4,,11,14.0,2828.4,86.4,0,,0,0,847.42,Fully Paid,9.0,86.4,2366.6666666666665,0.3580647885810994,0.3580647885810994,4.0,3.0,19871.1,15349.66,0.0,69.25,0
APP209360,2022-03-24,29,74500.0,< 1 year,RENT,Source Verified,28800.0,60,12.4,major_purchase,B,B3,638.0,11,16.0,11562.45,0.511,0,,1,0,631.28,Fully Paid,0.5,0.511,6208.333333333333,0.10168268454737997,0.10168268454737997,3.0,2.0,15946.599999999999,7748.26,0.0,80.66666666666667,0
APP209361,09/08/2022,35,33500.0,< 1 year,MORTGAGE,Verified,7600.0,60,9.71,home_improvement,A,A3,639.0,7,12.0,579.25,0.648,0,,0,0,942.6,Fully Paid,0.5,0.648,2791.6666666666665,0.3376477610730814,0.3376477610730814,6.0,4.0,57993.409999999996,35918.97,0.0,71.33333333333333,0
APP209362,2024-05-20,37,82500.0,1 year,RENT,Not Verified,25000.0,36,20.05,moving,E,E1,646.0,6,11.0,1006.1,55.3,1,,3,0,2130.08,Fully Paid,1.0,55.3,6875.0,0.309829818136752,0.309829818136752,4.0,2.0,11036.67,2548.58,1.0,86.0,0
APP209363,2023-08-09,68,60000.0,3 years,MORTGAGE,Not Verified,11400.0,36,13.33,credit_card,B,B2,682.0,10,12.0,11679.41,18.9,1,33.0,0,1,1716.03,Fully Paid,3.0,18.9,5000.0,0.34320599993135875,0.34320599993135875,4.0,3.0,10150.27,4091.9700000000003,0.0,91.75,0
APP209364,05/16/2022,39,103100.0,2 years,RENT,Verified,19500.0,36,10.24,small_business,B,B2,661.0,6,11.0,11885.85,32.7,0,,1,0,1408.51,Fully Paid,2.0,32.7,8591.666666666666,0.16393908824474035,0.16393908824474035,3.0,3.0,45163.28,29604.7,1.0,56.0,0
APP209366,09/07/2022,33,76700.0,5 years,RENT,Source Verified,28700.0,36,6.47,debt_consolidation,A,A1,709.0,10,13.0,1347.01,36.9,0,,2,0,1623.14,Fully Paid,5.0,36.9,6391.666666666667,0.2539462841845195,0.2539462841845195,4.0,3.0,24683.190000000002,9388.52,0.0,86.25,0
APP209367,03/12/2022,38,41600.0,3 years,OWN,Verified,24900.0,36,20.6,credit_card,E,E3,646.0,8,14.0,124.53,96.1,1,,0,1,990.27,Fully Paid,3.0,96.1,3466.6666666666665,0.2856548076099073,0.2856548076099073,0.0,0.0,0.0,0.0,0.0,0.0,0
APP209368,2024-09-13,38,32700.0,6 years,MORTGAGE,Source Verified,14400.0,36,14.85,debt_consolidation,C,C5,710.0,9,11.0,3824.19,106.3,1,,1,0,417.57,Fully Paid,6.0,106.3,2725.0,0.1532366971914728,0.1532366971914728,2.0,2.0,39887.07,12838.75,0.0,61.0,0
APP209369,08/03/2022,49,84100.0,1 year,MORTGAGE,Source Verified,22500.0,36,11.71,home_improvement,B,B3,668.0,7,10.0,4941.93,44.1%,1,,0,0,1023.84,Fully Paid,1.0,44.1,7008.333333333333,0.1460889417151835,0.1460889417151835,4.0,4.0,41953.5,23761.28,0.0,47.5,0
APP209370,2022-06-22,30,27100.0,< 1 year,MORTGAGE,Not Verified,15500.0,36,22.96,major_purchase,F,F5,651.0,10,13.0,9249.83,36.3,2,,4,0,838.02,Charged Off,0.5,36.3,2258.3333333333335,0.37107896662535245,0.37107896662535245,2.0,1.0,9147.8,3090.06,0.0,105.0,1
APP209371,2024-06-09,41,56600.0,2 years,MORTGAGE,Source Verified,8200.0,60,15.54,credit_card,D,D2,715.0,5,11.0,2227.99,,2,,1,0,1590.31,Fully Paid,2.0,,4716.666666666667,0.3371681978083742,0.3371681978083742,3.0,1.0,29778.539999999997,10118.42,0.0,124.33333333333333,0
APP209372,2024-10-26,58,116800.0,1 year,MORTGAGE,Not Verified,15800.0,36,12.07,credit_card,B,B2,659.0,9,12.0,790.25,85.2,0,,0,0,947.68,Fully Paid,1.0,85.2,9733.333333333334,0.09736438355164063,0.09736438355164063,4.0,3.0,10710.179999999998,4733.650000000001,0.0,66.5,0
APP209373,04/01/2024,48,51200.0,2 years,MORTGAGE,Verified,24600.0,60,15.51,credit_card,C,C5,647.0,9,11.0,1671.79,49.9,0,,0,1,1131.46,Fully Paid,2.0,49.9,4266.666666666667,0.265185937437847,0.265185937437847,1.0,0.0,703.26,315.7,0.0,179.0,0
APP209374,2024-03-12,54,,1 year,RENT,Source Verified,24800.0,36,12.98,credit_card,C,C3,664.0,5,12.0,2419.34,71.7%,0,,0,0,4418.03,Fully Paid,1.0,71.7,,,,1.0,1.0,17722.51,10469.78,0.0,66.0,0
APP209376,11/06/2021,21,55100.0,9 years,RENT,Not Verified,8200.0,60,11.02,medical,B,B2,614.0,8,10.0,13468.54,0.943,1,18.0,0,0,873.37,Fully Paid,9.0,0.943,4591.666666666667,0.19020762246311265,0.19020762246311265,5.0,3.0,47933.71,22946.660000000003,0.0,95.6,0
APP209377,2021-01-23,50,67000.0,9 years,RENT,Verified,26400.0,60,11.63,credit_card,B,B5,642.0,11,15.0,5169.73,34.1%,0,,2,0,1351.57,Fully Paid,9.0,34.1,5583.333333333333,0.2420722387626139,0.2420722387626139,2.0,2.0,14702.45,7428.049999999999,2.0,50.5,0
APP209378,2021-05-02,30,56200.0,,RENT,Verified,28900.0,36,9.36,other,A,A1,661.0,4,9.0,2327.35,1.033,1,,0,0,1031.19,Fully Paid,,1.033,4683.333333333333,0.22018291810245205,0.22018291810245205,6.0,2.0,18255.41,9310.72,6.0,76.5,0
APP209379,2023-10-15,55,77800.0,4 years,MORTGAGE,Verified,25800.0,60,12.43,credit_card,B,B5,767.0,6,10.0,8840.31,57.7,0,,1,0,1583.03,Charged Off,4.0,57.7,6483.333333333333,0.2441691516332901,0.2441691516332901,6.0,5.0,55196.15,22148.190000000002,1.0,87.33333333333333,1
APP209380,2023-05-29,37,101300.0,2 years,RENT,Not Verified,9500.0,36,7.54,credit_card,A,A2,699.0,12,14.0,13395.29,48.6,1,,2,0,860.11,Fully Paid,2.0,48.6,8441.666666666666,0.10188864756937153,0.10188864756937153,4.0,3.0,78952.37,40265.92,0.0,79.75,0
APP209382,2022-07-10,31,50600.0,3 years,MORTGAGE,Not Verified,1000.0,36,19.0,credit_card,E,E4,658.0,14,20.0,3897.11,,0,,1,1,1365.64,Charged Off,3.0,,4216.666666666667,0.32386719359908284,0.32386719359908284,2.0,1.0,11924.400000000001,9224.26,0.0,35.0,1
APP209383,2024-04-07,46,66000.0,10+ years,MORTGAGE,Source Verified,14600.0,60,11.24,credit_card,B,B3,691.0,12,14.0,181.58,82.0%,0,,2,0,1005.83,Fully Paid,10.0,82.0,5500.0,0.18287818178493123,0.18287818178493123,2.0,0.0,28496.68,3136.3700000000003,2.0,124.5,0
APP209384,07/01/2022,46,29800.0,3 years,RENT,Source Verified,21500.0,36,16.08,debt_consolidation,C,C4,645.0,9,13.0,23841.54,21.4%,2,,0,1,341.16,Fully Paid,3.0,21.4,2483.3333333333335,0.13737986571649133,0.13737986571649133,2.0,1.0,20102.53,2502.25,2.0,123.5,0
APP209385,2023-06-17,34,26700.0,10+ years,RENT,Verified,2500.0,36,14.63,debt_consolidation,C,C2,687.0,14,18.0,1413.37,80.5,0,43.0,0,0,270.09,Fully Paid,10.0,80.5,2225.0,0.12138876399038706,0.12138876399038706,1.0,0.0,9790.89,5134.29,0.0,49.0,0
APP209386,2022-06-23,38,109300.0,< 1 year,RENT,Verified,15100.0,36,21.72,credit_card,E,E2,584.0,10,13.0,1312.05,,0,,1,0,1752.42,Fully Paid,0.5,,9108.333333333334,0.19239743822224364,0.19239743822224364,2.0,2.0,12193.18,5581.280000000001,11.0,120.5,0
APP209387,2022-12-08,31,46800.0,2 years,RENT,Not Verified,10200.0,60,12.49,credit_card,B,B5,596.0,10,14.0,5259.8,,0,,0,0,1079.85,Fully Paid,2.0,,3900.0,0.2768846153136193,0.2768846153136193,2.0,1.0,26014.14,18307.83,7.0,61.0,0
APP209388,03/01/2021,28,55700.0,9 years,MORTGAGE,Not Verified,12500.0,36,7.37,debt_consolidation,A,A2,717.0,9,15.0,31678.29,0.709,0,,0,0,1590.23,Fully Paid,9.0,0.709,4641.666666666667,0.3425989227269086,0.3425989227269086,1.0,1.0,19970.4,4523.5,0.0,73.0,0
APP209389,2024-11-25,21,36400.0,5 years,OWN,Source Verified,26600.0,60,7.58,credit_card,A,A1,687.0,9,11.0,19304.87,46.0,0,,0,0,882.24,Fully Paid,5.0,46.0,3033.3333333333335,0.2908483515524676,0.2908483515524676,4.0,2.0,70409.59,17482.52,3.0,77.75,0
APP209390,2022-08-08,29,63500.0,,RENT,Not Verified,35700.0,60,14.84,credit_card,C,C3,695.0,11,14.0,11085.45,76.8,0,,1,1,1840.17,Fully Paid,,76.8,5291.666666666667,0.34774866135160654,0.34774866135160654,4.0,3.0,19293.44,7507.8099999999995,0.0,77.25,0
APP209391,2023-05-11,47,46600.0,< 1 year,RENT,Source Verified,13200.0,36,12.81,credit_card,B,B1,681.0,10,14.0,7015.61,67.3,0,,1,0,462.84,Fully Paid,0.5,67.3,3883.3333333333335,0.11918626606372885,0.11918626606372885,3.0,1.0,58330.58,25895.2,0.0,85.33333333333333,0
APP209393,2023-11-04,39,47500.0,1 year,MORTGAGE,Verified,31700.0,36,7.69,credit_card,A,A3,649.0,12,14.0,11244.17,38.6,1,,0,0,1116.43,Fully Paid,1.0,38.6,3958.3333333333335,0.28204547361295695,0.28204547361295695,2.0,2.0,7942.07,2586.54,0.0,99.5,0
APP209394,2023-02-15,52,79900.0,2 years,RENT,Source Verified,3500.0,36,22.88,major_purchase,E,E5,671.0,9,11.0,4194.06,51.9,2,56.0,3,0,2303.52,Charged Off,2.0,51.9,6658.333333333333,0.34596045051124497,0.34596045051124497,6.0,5.0,38341.84,17172.16,1.0,96.16666666666667,1
APP209395,2023-01-04,32,48700.0,3 years,RENT,Source Verified,23700.0,36,11.11,major_purchase,B,B1,630.0,8,9.0,7778.49,,2,,0,0,1175.19,Fully Paid,3.0,,4058.3333333333335,0.2895745379163266,0.2895745379163266,0.0,0.0,0.0,0.0,0.0,0.0,0
