app_id,application_date,applicant_age,annual_income,employment_length_raw,home_ownership,verification_status,loan_amount,term_months,interest_rate,purpose,grade,sub_grade,fico_score_proxy,open_credit_lines,total_credit_lines,revolving_balance,revolving_utilization_raw,delinq_2yrs,months_since_last_delinq,inquiries_last_6mo,public_records,monthly_debt_payments,loan_status
APP210651,2021-11-03,44,97600.0,2 years,Rent,Verified,15300.0,60,8.55,medical,B,B1,694.0,13,16.0,5987.51,81.8,0,,1,0,934.97,Current
APP210652,10/18/2023,44,63400.0,5 years,Rent,Not Verified,14600.0,36,11.73,car,B,B1,735.0,8,17.0,9243.07,115.2,0,,0,0,580.34,Charged Off
APP210653,2023-06-17,40,85800.0,n/a,RENT,Verified,13300.0,60,14.05,credit_card,C,C3,667.0,11,15.0,17127.56,1.118,2,,1,1,467.13,Current
APP210654,2023-01-16,40,36600.0,10+ years, RENT,Not Verified,14500.0,60,18.41,credit_card,D,D3,704.0,1,6.0,5709.45,33.6,0,60.0,4,0,233.34,Fully Paid
APP210655,2021-02-11,47,112500.0,< 1 year,RENT ,Source Verified,12700.0,36,11.44,credit_card,B,B2,599.0,11,17.0,369.85,0.414,0,,0,0,3203.96,Fully Paid
APP210656,2021-11-30,54,54900.0,1 year, OWN,Not Verified,19400.0,36,15.91,debt_consolidation,D,D1,613.0,13,20.0,6237.41,49.0,0,31.0,3,0,1277.94,Fully Paid
APP210657,2024-04-01,33,63300.0,10+ years,Rent,Verified,24400.0,36,10.47,debt_consolidation,B,B4,640.0,6,9.0,5133.96,103.5,0,10.0,0,0,600.67,Current
APP210658,2022-01-17,21,89900.0,1 year,OWN,Source Verified,12900.0,36,17.51,credit_card,D,D3,657.0,6,8.0,397.39,53.1,1,,1,3,2135.58,Charged Off
APP210659,2023-01-12,56,31800.0,3 years,OWN,Not Verified,3600.0,36,11.24,debt_consolidation,B,B4,723.0,11,14.0,28355.41,105.9,0,,0,0,674.33,Fully Paid
APP210660,2022-12-04,66,62700.0,10+ years,RENT,Not Verified,3400.0,36,13.02,debt_consolidation,B,B3,670.0,9,15.0,10042.24,55.1,0,,0,0,1887.03,Fully Paid
APP210661,2021-01-30,21,50800.0,1 year,RENT,Source Verified,29200.0,60,7.07,credit_card,A,A4,762.0,11,16.0,3189.73,100.1,0,,2,0,223.8,Fully Paid
APP210662,2022-12-12,54,47200.0,n/a,Mortgage,Verified,13200.0,36,8.16,debt_consolidation,A,A1,721.0,8,15.0,12441.38,37.6,0,,0,0,1171.96,Fully Paid
APP210663,2023-07-19,30,38200.0,n/a,MORTGAGE,Not Verified,5800.0,60,9.01,home_improvement,B,B5,756.0,12,17.0,14662.59,117.6,0,23.0,0,0,631.94,Charged Off
APP210664,2023-10-04,36,41300.0,3 years,Mortgage,Source Verified,13600.0,36,8.81,moving,B,B4,697.0,12,17.0,7887.22,0.446,0,,1,0,129.86,Fully Paid
APP210665,06/07/2023,46,110500.0,< 1 year,Other,Not Verified,13000.0,36,12.71,debt_consolidation,B,B4,682.0,10,14.0,28090.03,26.0,0,,1,0,2917.95,Fully Paid
APP210666,2022-09-09,40,18100.0,< 1 year,RENT,Not Verified,11100.0,36,17.05,car,D,D4,667.0,10,12.0,31926.18,0.2,1,,2,0,329.38,Fully Paid
APP210667,2022-03-30,41,32600.0,4 years,Other,Not Verified,12000.0,60,30.9,major_purchase,G,G3,652.0,8,11.0,3720.3,82.3,0,,2,0,686.97,Charged Off
APP210668,2023-04-21,27,71000.0,n/a,OWN,Not Verified,12000.0,36,9.73,debt_consolidation,B,B3,682.0,6,13.0,15436.7,,0,,0,0,657.89,Fully Paid
APP210669,02/28/2021,30,47300.0,n/a,MORTGAGE,Not Verified,16700.0,36,18.01,credit_card,C,C4,651.0,9,10.0,6350.71,,0,,1,0,1162.98,Fully Paid
APP210670,2023-12-16,49,75900.0,n/a,MORTGAGE,Verified,1000.0,36,16.4,credit_card,C,C4,629.0,10,16.0,1758.01,N/A,0,,1,0,1139.65,Current
APP210671,2024-06-06,37,115500.0,< 1 year,RENT ,Verified,4700.0,60,9.26,major_purchase,B,B3,638.0,8,18.0,13229.87,70.4,0,,2,0,928.0,Fully Paid
APP210672,2024-06-13,40,46200.0,2 years,RENT,Not Verified,23300.0,60,8.2,debt_consolidation,A,A4,695.0,13,15.0,8660.98,,1,48.0,0,0,594.85,Fully Paid
APP210673,2021-11-01,50,89800.0,< 1 year,OTHER,Verified,15400.0,36,9.63,car,A,A2,690.0,8,13.0,5833.25,18.8%,2,,1,0,1323.68,Fully Paid
APP210674,08/24/2024,64,87000.0,10+ years,OWN,Verified,6800.0,36,6.6,vacation,A,A3,676.0,12,15.0,17573.27,73.7%,0,71.0,1,0,2568.8,Fully Paid
APP210675,09/30/2022,30,65500.0,10+ years,rent,Verified,11300.0,36,8.5,medical,A,A3,723.0,14,15.0,10592.08,127.6%,1,,0,0,514.11,Fully Paid
APP210676,11/28/2021,22,54300.0,7 years,RENT,Not Verified,12000.0,36,9.8,debt_consolidation,B,B3,650.0,9,15.0,2600.08,5.8,0,,0,0,1559.71,Fully Paid
APP210677,2024-08-31,51,113900.0,3 years,OWN,Not Verified,14800.0,60,18.91,small_business,E,E1,648.0,8,15.0,7944.58,41.9,1,39.0,1,1,2916.11,Fully Paid
APP210678,12/03/2021,21,61400.0,10+ years,MORTGAGE,Source Verified,7400.0,36,13.24,credit_card,B,B5,674.0,6,9.0,5509.04,27.2,0,,2,0,1480.68,Fully Paid
APP210679,2022-04-09,38,53900.0,9 years,Mortgage,Not Verified,18600.0,60,17.77,credit_card,D,D1,670.0,9,11.0,4529.97,54.8,0,,0,1,602.73,Fully Paid
APP210680,06/29/2023,22,73000.0,10+ years,RENT,Not Verified,15900.0,36,10.35,debt_consolidation,B,B4,685.0,10,12.0,1165.16,,1,,0,0,341.32,Fully Paid
APP210681,2022-04-05,53,34600.0,6 years,MORTGAGE,Not Verified,17400.0,36,13.69,credit_card,C,C3,625.0,9,,10677.11,101.5,0,19.0,0,0,624.25,Fully Paid
APP210682,04/28/2023,35,50600.0,< 1 year, MORTGAGE,Not Verified,15500.0,36,18.93,debt_consolidation,D,D4,651.0,18,23.0,24618.77,69.1,1,67.0,2,0,1492.07,Current
APP210683,2021-11-27,38,114200.0,10+ years,mortgage,Verified,15400.0,36,16.67,debt_consolidation,D,D4,677.0,7,14.0,9576.61,46.3,0,,3,0,2308.96,Fully Paid
APP210684,2022-11-22,34,51500.0,3 years,rent,Not Verified,16900.0,36,15.48,debt_consolidation,D,D2,679.0,5,8.0,1529.31,0.859,1,,1,0,1159.22,Fully Paid
APP210685,2022-12-16,66,75700.0,n/a,Mortgage,Verified,7700.0,36,15.69,home_improvement,C,C3,629.0,10,,5051.51,61.0%,1,59.0,0,0,1684.76,Fully Paid
APP210686,2021-12-25,45,80100.0,10+ years,MORTGAGE,Verified,5700.0,36,23.37,major_purchase,E,E2,691.0,14,19.0,31510.49,63.7,0,,2,0,851.96,Charged Off
APP210687,2023-10-07,39,49400.0,10+ years,RENT,Source Verified,2000.0,36,24.81,home_improvement,F,F2,646.0,7,11.0,10588.35,41.7,2,71.0,2,0,1334.92,Fully Paid
APP210688,03/12/2024,34,41200.0,10+ years,MORTGAGE,Not Verified,15400.0,36,14.87,credit_card,D,D3,688.0,6,10.0,29283.96,69.3,0,,2,0,884.11,Current
APP210689,2023-01-07,33,35100.0,8 years,MORTGAGE,Source Verified,8500.0,60,9.8,credit_card,B,B3,660.0,10,13.0,753.35,75.0,1,,1,0,933.19,Current
APP210690,03/13/2021,37,77900.0,10+ years,MORTGAGE ,Not Verified,25600.0,36,15.41,credit_card,D,D4,637.0,5,11.0,5892.23,51.5,1,,2,0,2209.33,Current
APP210691,2022-01-28,25,31100.0,10+ years,RENT,Verified,13800.0,60,21.98,home_improvement,F,F3,707.0,7,10.0,9338.91,71.5,1,,2,0,540.13,Charged Off
APP210692,2023-06-21,33,109000.0,10+ years,OWN,Verified,22300.0,60,9.74,major_purchase,B,B5,696.0,5,10.0,4909.88,91.6,1,33.0,1,0,2444.71,Fully Paid
APP210693,2022-05-25,52,30300.0,8 years, RENT,Not Verified,1000.0,36,23.13,debt_consolidation,F,F4,633.0,12,16.0,17974.27,36.8,2,,1,0,605.25,Charged Off
APP210694,2023-05-04,46,24000.0,4 years,MORTGAGE ,Verified,31900.0,60,9.64,debt_consolidation,A,A4,664.0,17,20.0,13059.8,92.6,0,,0,0,616.83,Fully Paid
APP210695,2024-05-11,38,56300.0,n/a,MORTGAGE,Source Verified,16300.0,36,16.32,moving,C,C2,652.0,9,11.0,9361.61,46.4,0,,1,0,1064.19,Fully Paid
APP210696,2023-05-05,32,76400.0,10+ years,OWN,Not Verified,9100.0,36,24.95,other,F,F4,661.0,8,11.0,14357.96,102.3,2,,1,0,2234.09,Fully Paid
APP210697,2022-02-17,63,45900.0,2 years,Rent,Verified,17600.0,36,25.76,debt_consolidation,F,F5,566.0,8,10.0,3252.41,20.2,1,,1,0,878.52,Fully Paid
APP210698,2021-06-24,46,41500.0,3 years,mortgage,Verified,28600.0,36,17.81,home_improvement,E,E2,672.0,7,11.0,956.28,88.2%,0,,2,0,502.63,Fully Paid
APP210699,2022-07-22,24,42700.0,6 years, RENT,Not Verified,11800.0,36,15.82,small_business,C,C4,680.0,13,19.0,868.5,42.3,0,,1,0,1258.18,Charged Off
APP210700,02/21/2024,54,37700.0,9 years,MORTGAGE,Source Verified,1000.0,36,26.96,small_business,F,F5,581.0,11,17.0,15307.37,19.6,1,,1,0,1016.82,Fully Paid
APP210701,2023-02-24,52,84000.0,10+ years,Rent,Source Verified,17000.0,60,15.62,debt_consolidation,C,C1,722.0,10,13.0,27692.77,113.4,0,,3,0,2106.05,Fully Paid
APP210702,2022-04-08,33,129100.0,10+ years,MORTGAGE,Not Verified,27600.0,60,17.38,home_improvement,D,D4,669.0,11,13.0,6934.39,104.2%,1,43.0,0,0,924.62,Charged Off
APP210703,2021-01-16,55,48600.0,6 years,MORTGAGE,Not Verified,24100.0,36,6.96,debt_consolidation,A,A1,762.0,10,12.0,6775.7,25.4,0,,0,0,1311.24,Fully Paid
APP210704,12/24/2023,35,44600.0,4 years, MORTGAGE,Not Verified,14700.0,60,12.2,credit_card,C,C1,650.0,6,9.0,20513.86,8.3,1,,0,0,603.35,Current
APP210705,12/30/2021,44,34600.0,5 years,Rent,Verified,13600.0,36,24.88,home_improvement,F,F3,657.0,13,15.0,10301.53,62.9,0,,2,0,1242.23,Current
APP210706,2023-06-07,45,84300.0,1 year,rent,Verified,3700.0,60,16.41,debt_consolidation,C,C3,644.0,10,18.0,8716.68,111.2,0,,0,0,1079.53,Fully Paid
APP210707,06/23/2022,28,31200.0,9 years,RENT,Not Verified,14200.0,60,10.1,other,B,B3,697.0,10,15.0,14257.51,24.5,0,,0,0,644.72,Fully Paid
APP210708,2024-10-04,39,90700.0,3 years, RENT,Not Verified,16900.0,36,19.53,debt_consolidation,F,F1,632.0,10,17.0,1619.37,55.5,0,63.0,2,0,2453.61,Current
APP210709,2022-11-30,42,51400.0,,OWN,Not Verified,12800.0,36,9.11,debt_consolidation,A,A5,693.0,12,14.0,18486.69,78.0,0,,2,0,1695.45,Charged Off
APP210710,2021-03-10,38,80300.0,3 years,OWN,Source Verified,4800.0,36,9.08,credit_card,A,A2,638.0,9,12.0,33091.35,41.3%,0,,0,0,418.15,Fully Paid
APP210711,2024-02-19,27,73800.0,10+ years,Own,Source Verified,15200.0,36,7.34,debt_consolidation,A,A3,745.0,10,16.0,3788.42,50.3,0,,0,0,1444.59,Current
APP210712,05/23/2021,33,72100.0,1 year,RENT,Verified,10600.0,36,23.9,debt_consolidation,E,E3,636.0,10,13.0,4783.16,0.441,0,,3,0,1250.41,Fully Paid
APP210713,2024-04-14,44,20900.0,8 years,RENT ,Verified,17800.0,36,15.21,major_purchase,C,C2,684.0,14,15.0,986.08,39.6,2,,1,0,627.59,Fully Paid
APP210714,2021-11-07,41,67700.0,7 years,MORTGAGE,Not Verified,9900.0,36,15.71,home_improvement,C,C3,672.0,7,11.0,2135.38,81.7,1,49.0,1,0,701.48,Fully Paid
APP210715,2024-09-09,50,73900.0,< 1 year, MORTGAGE,Not Verified,16900.0,60,16.01,credit_card,D,D3,602.0,14,16.0,855.18,73.4%,0,,1,0,467.5,Fully Paid
APP210716,10/06/2024,21,67800.0,8 years,Mortgage,Source Verified,11800.0,36,8.33,other,B,B5,677.0,5,10.0,10916.57,27.7,0,,0,0,2166.61,Fully Paid
APP210717,2021-07-09,47,112400.0,2 years,MORTGAGE,Verified,9200.0,36,14.03,credit_card,B,B5,678.0,11,15.0,14194.38,19.3%,0,,1,0,1245.54,Current
APP210718,2023-11-04,21,81400.0,n/a,RENT,Source Verified,23600.0,60,22.45,vacation,E,E3,640.0,8,12.0,23859.23,123.2,0,,4,0,1760.09,Fully Paid
APP210719,11/19/2024,27,53800.0,4 years,RENT,Verified,23900.0,60,16.86,credit_card,D,D2,630.0,9,15.0,12212.95,57.2,1,60.0,2,0,1198.78,Fully Paid
APP210720,2024-07-23,34,116000.0,3 years,Own,Verified,11800.0,60,15.9,medical,D,D1,621.0,11,13.0,17911.78,76.1%,2,22.0,1,0,2661.22,Fully Paid
APP210721,2021-08-25,35,49400.0,8 years,MORTGAGE,Not Verified,20300.0,60,10.93,debt_consolidation,B,B3,642.0,7,12.0,3349.62,52.6,0,,1,0,1204.39,Fully Paid
APP210722,2022-08-26,28,53800.0,3 years,MORTGAGE,Not Verified,11300.0,36,12.98,medical,C,C1,750.0,6,10.0,5435.28,93.5,1,,2,0,838.48,Current
APP210723,2021-01-20,35,42700.0,4 years,MORTGAGE,Verified,20000.0,36,13.31,other,C,C1,608.0,6,11.0,11181.31,44.4%,1,,0,0,1152.82,Current
APP210724,2022-04-08,49,94700.0,4 years, RENT,Not Verified,22000.0,36,13.74,debt_consolidation,C,C2,643.0,9,11.0,214.81,68.6,1,,0,0,1721.1,Fully Paid
APP210725,2021-09-04,30,32900.0,n/a,OWN,Verified,25900.0,36,12.22,home_improvement,B,B4,693.0,13,16.0,9420.3,20.5,0,69.0,0,0,860.76,Fully Paid
APP210726,2021-12-28,47,36300.0,< 1 year,MORTGAGE,Not Verified,14800.0,60,11.66,small_business,B,B4,683.0,8,19.0,5893.36,84.9,0,,0,0,536.91,Fully Paid
APP210727,2024-11-22,44,48800.0,9 years,rent,Not Verified,21700.0,36,5.3,vacation,A,A1,702.0,7,9.0,7020.99,31.1,0,5.0,1,0,1068.51,Current
APP210728,11/18/2022,31,,7 years,RENT,Not Verified,20100.0,36,10.84,debt_consolidation,B,B2,697.0,7,14.0,2860.47,69.9,1,5.0,0,0,617.11,Fully Paid
APP210729,2021-04-30,30,38300.0,3 years, RENT,Not Verified,24200.0,60,16.51,debt_consolidation,D,D3,624.0,11,12.0,210.76,N/A,1,70.0,2,0,692.18,Fully Paid
APP210730,2022-05-13,21,52400.0,1 year,Mortgage,Not Verified,4200.0,36,9.27,debt_consolidation,B,B2,719.0,8,16.0,4307.19,45.9,2,19.0,0,0,722.56,Fully Paid
APP210731,2022-12-19,29,67600.0,3 years,RENT,Not Verified,5700.0,36,9.35,debt_consolidation,B,B5,708.0,5,10.0,2062.11,16.1,2,,3,0,1971.07,Current
APP210732,2021-01-23,30,47700.0,3 years,MORTGAGE ,Source Verified,19200.0,60,12.11,small_business,B,B5,636.0,5,11.0,169.97,16.1,0,47.0,2,0,924.12,Fully Paid
APP210733,01/31/2023,25,47100.0,3 years,RENT,Not Verified,2600.0,36,13.89,credit_card,B,B1,673.0,9,12.0,1317.29,75.2,0,,0,0,944.4,Fully Paid
APP210734,2021-11-27,39,52600.0,7 years,MORTGAGE,Source Verified,14300.0,36,15.64,vacation,C,C4,657.0,10,13.0,6606.45,1.171,2,,1,0,488.17,Current
APP210735,2021-06-26,35,67100.0,6 years,OWN,Not Verified,14100.0,36,27.55,debt_consolidation,G,G1,631.0,7,12.0,12846.68,,1,,3,0,1312.26,Fully Paid
APP210736,07/19/2024,45,30400.0,9 years,RENT ,Not Verified,13100.0,60,15.58,home_improvement,C,C4,654.0,9,10.0,8661.16,30.5,2,59.0,1,0,604.31,Fully Paid
APP210737,2021-06-23,26,74900.0,9 years,MORTGAGE,Not Verified,13400.0,60,8.99,small_business,B,B1,733.0,7,12.0,39702.03,0.406,0,61.0,2,0,1185.2,Fully Paid
APP210738,2023-06-03,42,48600.0,5 years,MORTGAGE ,Not Verified,17300.0,60,9.55,debt_consolidation,A,A5,726.0,11,14.0,2184.6,37.6%,0,,0,0,755.84,Fully Paid
APP210739,04/01/2024,45,120700.0,6 years,Rent,Not Verified,7300.0,60,6.98,debt_consolidation,A,A1,694.0,7,15.0,45361.85,71.5%,0,,0,0,2852.16,Fully Paid
APP210740,2024-07-05,36,43400.0,n/a,RENT,Not Verified,19500.0,36,8.94,debt_consolidation,A,A3,715.0,10,15.0,59493.06,115.4%,0,16.0,3,0,272.34,Fully Paid
APP210741,01/20/2023,57,90900.0,4 years,MORTGAGE,Source Verified,15700.0,36,6.75,medical,A,A1,688.0,5,11.0,530.79,46.6%,0,,1,0,954.16,Fully Paid
APP210742,2023-09-19,45,182800.0,n/a,RENT,Not Verified,12600.0,36,28.93,car,F,F4,614.0,11,12.0,1176.33,15.2,1,,0,0,2860.58,Fully Paid
APP210743,2024-06-17,28,80900.0,5 years,RENT,Verified,12500.0,36,5.4,small_business,A,A3,709.0,15,17.0,5962.06,59.2,1,,0,0,715.39,Current
APP210744,2022-08-12,42,48000.0,,RENT,Not Verified,19300.0,36,11.21,medical,B,B3,727.0,8,11.0,20657.16,0.45,1,,0,0,563.68,Fully Paid
APP210745,05/11/2024,39,55100.0,7 years,Mortgage,Not Verified,20400.0,36,9.66,car,B,B2,716.0,6,10.0,15044.52,64.6%,0,,0,0,1269.85,Fully Paid
APP210746,06/02/2021,33,93900.0,6 years,rent,Source Verified,1000.0,60,10.78,moving,B,B4,689.0,7,11.0,2494.95,43.3,1,,3,0,2273.41,Fully Paid
APP210747,2022-12-14,47,73800.0,8 years,rent,Not Verified,13000.0,36,18.67,medical,D,D4,656.0,10,12.0,5377.46,0.785,0,68.0,2,1,1327.29,Fully Paid
APP210748,2023-08-19,22,98500.0,3 years,MORTGAGE,Verified,4800.0,60,8.02,car,A,A5,703.0,10,19.0,3007.12,30.1,0,,3,0,2423.23,Fully Paid
APP210749,2023-08-07,47,95200.0,7 years,MORTGAGE,Source Verified,34200.0,60,11.06,debt_consolidation,A,A3,658.0,8,9.0,9414.06,0.776,0,,1,0,2431.36,Fully Paid
APP210750,2023-12-18,43,40000.0,10+ years,MORTGAGE,Verified,15800.0,60,11.42,debt_consolidation,B,B2,693.0,9,14.0,14926.52,106.1,1,58.0,0,0,384.13,Current
APP210751,09/07/2022,44,46700.0,10+ years,Own,Not Verified,22300.0,60,11.33,major_purchase,B,B4,659.0,9,13.0,2773.61,95.6%,3,,1,1,474.74,Fully Paid
APP210752,2022-12-21,21,123400.0,1 year,RENT,Not Verified,8400.0,36,13.13,medical,C,C3,699.0,8,10.0,17440.96,63.2%,0,,1,0,2409.54,Fully Paid
APP210753,07/04/2021,27,43200.0,< 1 year,OWN,Source Verified,8800.0,36,10.73,credit_card,B,B4,672.0,2,4.0,9509.04,44.9,0,,0,0,928.43,Fully Paid
APP210754,2024-10-01,27,112200.0,1 year,MORTGAGE,Not Verified,25600.0,36,14.56,home_improvement,C,C5,647.0,9,12.0,4459.03,50.2%,0,32.0,0,0,781.1,Fully Paid
APP210755,2022-06-25,21,33400.0,3 years,own,Verified,13700.0,36,11.89,car,B,B5,601.0,11,14.0,633.01,103.2,0,,2,0,567.01,Fully Paid
APP210756,2022-11-14,46,52400.0,5 years,RENT,Not Verified,21600.0,36,12.61,home_improvement,B,B5,699.0,7,10.0,4583.1,11.5%,0,,0,0,1237.47,Fully Paid
APP210757,08/11/2021,55,53000.0,2 years,RENT,Source Verified,1000.0,36,10.01,credit_card,A,A5,662.0,7,9.0,2332.2,82.8,1,,0,0,609.08,Fully Paid
APP210758,2024-09-27,37,31900.0,5 years,Rent,Source Verified,14100.0,36,13.2,credit_card,B,B4,632.0,5,8.0,3776.76,52.7,0,,1,0,963.02,Charged Off
APP210759,2021-11-13,32,124000.0,5 years,rent,Not Verified,15500.0,36,13.61,home_improvement,C,C1,618.0,7,11.0,2889.1,55.8,0,,0,0,3477.25,Fully Paid
APP210760,2023-01-27,21,25500.0,5 years,MORTGAGE ,Not Verified,10200.0,36,11.83,major_purchase,B,B5,690.0,3,6.0,393.27,62.9%,0,,0,0,180.29,Fully Paid
APP210761,2022-04-25,38,45900.0,2 years,Own,Source Verified,18500.0,36,12.54,home_improvement,B,B4,729.0,7,13.0,6326.16,0.529,0,16.0,0,2,1031.67,Fully Paid
APP210762,2021-11-05,52,74400.0,9 years,mortgage,Source Verified,18100.0,36,11.56,major_purchase,B,B1,629.0,6,11.0,475.79,97.8%,0,,2,0,1725.08,Current
APP210763,2023-10-03,39,91700.0,n/a,MORTGAGE,Source Verified,4400.0,60,11.39,home_improvement,B,B3,698.0,10,17.0,2738.56,0.188,0,15.0,0,0,2698.79,Fully Paid
APP210764,03/11/2023,47,51700.0,1 year,RENT ,Source Verified,22300.0,60,8.63,credit_card,B,B1,670.0,1,1.0,5832.04,25.7,0,,0,0,808.69,Fully Paid
APP210765,2021-08-19,56,57900.0,10+ years,MORTGAGE,Source Verified,17000.0,60,9.57,major_purchase,A,A5,788.0,10,15.0,18672.86,37.2%,1,,0,0,1609.22,Fully Paid
APP210766,2024-11-07,43,97500.0,10+ years,MORTGAGE,Source Verified,10000.0,36,14.02,debt_consolidation,B,B5,670.0,14,22.0,20989.72,N/A,0,,0,0,1036.63,Fully Paid
APP210767,2024-09-11,41,197400.0,10+ years,mortgage,Source Verified,28300.0,60,8.97,home_improvement,A,A4,663.0,12,14.0,10237.36,0.682,0,,1,0,5478.14,Fully Paid
APP210768,2023-08-31,41,99900.0,2 years,rent,Source Verified,20600.0,60,13.1,debt_consolidation,C,C1,682.0,8,12.0,13868.15,97.3,0,,1,0,1208.15,Current
APP210769,08/20/2021,50,74100.0,1 year,OWN,Verified,1000.0,60,18.52,medical,E,E4,666.0,8,10.0,14393.7,0.971,0,,1,0,354.41,Fully Paid
APP210770,05/06/2023,42,51100.0,7 years,Rent,Source Verified,10800.0,36,17.83,debt_consolidation,D,D5,670.0,8,10.0,44520.86,0.392,1,26.0,2,1,1482.81,Charged Off
APP210771,2023-05-12,61,89500.0,,Own,Verified,1000.0,36,7.74,small_business,A,A2,764.0,7,12.0,21204.33,16.8%,0,,2,0,1458.83,Fully Paid
APP210772,2024-08-19,43,55400.0,10+ years,RENT,Source Verified,2600.0,36,10.16,debt_consolidation,B,B2,692.0,10,13.0,6156.51,0.448,0,,2,0,182.37,Fully Paid
APP210773,2022-04-24,41,106900.0,10+ years,Mortgage,Not Verified,31500.0,36,7.88,credit_card,A,A4,710.0,12,14.0,4307.13,25.5,0,,0,0,1047.04,Fully Paid
APP210774,2022-05-09,52,56500.0,7 years,MORTGAGE,Source Verified,21000.0,36,10.26,debt_consolidation,B,B3,659.0,14,19.0,8437.57,8.0,0,,1,0,975.91,Fully Paid
APP210775,2023-02-26,35,21500.0,4 years,RENT,Not Verified,25000.0,36,15.25,credit_card,D,D2,728.0,13,16.0,10874.7,37.5%,0,,1,0,707.42,Current
APP210776,01/02/2022,21,45100.0,5 years,MORTGAGE,Verified,5700.0,36,14.9,debt_consolidation,C,C4,704.0,8,10.0,6999.23,43.9,0,,1,0,555.73,Current
APP210777,2022-03-31,51,66600.0,< 1 year,rent,Source Verified,1000.0,60,11.04,home_improvement,B,B3,692.0,12,13.0,815.91,36.4,0,,1,0,518.12,Charged Off
APP210778,2022-11-28,55,70200.0,7 years,rent,Not Verified,26600.0,36,12.06,car,C,C1,729.0,7,13.0,1078.62,75.0%,1,41.0,2,0,635.69,Current
APP210779,2023-02-10,43,122600.0,1 year,Own,Source Verified,10700.0,36,13.97,vacation,B,B5,697.0,9,13.0,3146.29,22.0,0,,0,0,2037.78,Fully Paid
APP210780,09/30/2023,21,66700.0,< 1 year, MORTGAGE,Not Verified,14700.0,36,12.85,credit_card,B,B1,742.0,9,11.0,10190.35,31.7,0,,2,0,1805.34,Fully Paid
APP210781,02/04/2022,33,79900.0,10+ years,OTHER,Source Verified,26800.0,60,14.13,debt_consolidation,C,C2,694.0,3,11.0,5246.67,N/A,1,66.0,2,0,2663.35,Current
APP210782,2022-10-02,45,52900.0,3 years,RENT,Verified,20500.0,36,9.72,car,B,B4,733.0,7,7.0,30580.37,34.0%,0,,2,0,944.97,Current
APP210783,2022-04-19,54,27700.0,2 years,mortgage,Not Verified,20000.0,36,11.93,major_purchase,B,B5,694.0,8,11.0,21741.58,96.5%,0,,2,0,367.5,Fully Paid
APP210784,2021-12-11,30,43900.0,3 years,rent,Source Verified,31200.0,60,17.63,debt_consolidation,C,C3,726.0,7,9.0,3162.82,46.5%,0,,1,0,1013.41,Current
APP210785,2022-04-30,25,54000.0,9 years,MORTGAGE,Source Verified,5200.0,36,18.59,moving,D,D4,658.0,9,16.0,23130.68,70.1,0,3.0,2,1,993.31,Fully Paid
APP210786,2023-09-08,50,37300.0,10+ years,RENT,Verified,16500.0,60,15.48,debt_consolidation,C,C1,620.0,8,11.0,4434.75,49.0%,0,,1,0,979.04,Fully Paid
APP210787,2022-11-17,50,57000.0,10+ years,own,Source Verified,23800.0,36,15.88,medical,C,C5,741.0,6,9.0,4082.88,95.9,0,12.0,0,0,1266.54,Fully Paid
APP210788,2023-02-12,36,61400.0,2 years,RENT,Not Verified,27200.0,36,11.2,debt_consolidation,B,B4,690.0,10,15.0,6511.16,0.192,0,,2,0,1057.72,Fully Paid
APP210789,2021-05-23,39,81200.0,10+ years,OWN,Verified,19500.0,60,20.42,credit_card,E,E3,677.0,6,9.0,36917.13,68.0,1,,1,0,2369.51,Charged Off
APP210790,2023-06-24,36,54800.0,10+ years,rent,Verified,22100.0,60,21.1,home_improvement,E,E3,684.0,11,14.0,2989.3,38.6,0,,1,0,736.97,Fully Paid
APP210791,2023-03-23,43,34200.0,4 years,MORTGAGE,Verified,22800.0,60,13.44,debt_consolidation,C,C2,740.0,13,17.0,16936.21,49.6,0,,0,1,723.2,Fully Paid
APP210792,2024-02-23,24,155000.0,5 years,Mortgage,Source Verified,6900.0,60,16.34,moving,C,C5,660.0,9,14.0,9583.66,46.4%,1,,0,1,2061.38,Current
APP210793,04/20/2024,22,79900.0,10+ years,RENT,Source Verified,6600.0,60,5.3,major_purchase,A,A1,699.0,7,10.0,2919.06,55.4,0,,2,0,1702.94,Fully Paid
APP210794,02/19/2024,50,59100.0,8 years,RENT,Not Verified,14400.0,36,23.86,other,F,F3,548.0,13,21.0,7132.88,43.7,0,,2,0,1474.31,Fully Paid
APP210795,2021-09-26,58,62200.0,4 years,MORTGAGE ,Source Verified,18100.0,36,14.82,small_business,C,C3,682.0,7,10.0,4314.36,46.3%,2,,0,0,570.3,Charged Off
APP210796,2022-07-20,30,25500.0,5 years,MORTGAGE,Source Verified,1700.0,36,17.22,debt_consolidation,E,E1,648.0,10,11.0,1990.59,56.5%,1,,2,0,290.47,Fully Paid
APP210797,2021-10-08,42,34400.0,7 years,RENT,Not Verified,18100.0,36,10.15,debt_consolidation,B,B2,662.0,12,16.0,360.82,50.1%,0,15.0,1,0,275.68,Current
APP210798,2023-04-13,41,50800.0,3 years,MORTGAGE,Not Verified,17900.0,60,14.04,home_improvement,D,D1,654.0,3,7.0,8815.76,94.2,1,6.0,3,0,1243.44,Fully Paid
